ID,Company,Initiative,Type,CIQ,CIQ_name,Country,Industry,Ultimate_parent,Count_member,Count_group,Country_listed,Country_match
3165,IFM Investors,UNPRI,General,IQ21905857,IFM Investors Pty Ltd,AU,Financials,Industry Super Holdings Pty. Ltd.,8,8,AU,TRUE
6051,IFM Investors,CA100+,Climate change,IQ21905857,IFM Investors Pty Ltd,AU,Financials,Industry Super Holdings Pty. Ltd.,8,8,AU,TRUE
6728,IFM Investors,FAIRR,General,IQ21905857,IFM Investors Pty Ltd,AU,Financials,Industry Super Holdings Pty. Ltd.,8,8,AU,TRUE
10564,IFM Investors,Investor Group on Climate Change,,IQ21905857,IFM Investors Pty Ltd,AU,Financials,Industry Super Holdings Pty. Ltd.,8,8,,
11143,IFM Investors,Institutional Investor Group on Climate Change,Climate,IQ21905857,IFM Investors Pty Ltd,AU,Financials,Industry Super Holdings Pty. Ltd.,8,8,,
7702,IFM Investors Pty Ltd,Net Zero Asset Managers Initiative,Climate Change,IQ21905857,IFM Investors Pty Ltd,AU,Financials,Industry Super Holdings Pty. Ltd.,8,8,,
9175,IFM Investors Pty Ltd,PCAF,Climate Change,IQ21905857,IFM Investors Pty Ltd,AU,Financials,Industry Super Holdings Pty. Ltd.,8,8,AU,TRUE
3166,IFU Investment Fund for Developing Countries,UNPRI,General,,(Invalid Identifier),(Invalid Identifier),(Invalid Identifier),(Invalid Identifier),1,1,DK,FALSE
470,IG Wealth Management,Ceres Investor Network on Climate Risk and Sustainability,General,IQ6515217,Investors Group Inc.,CA,Financials,Desmarais Family Residuary Trust,3,22,,
3167,IG Wealth Management,UNPRI,General,IQ6515217,Investors Group Inc.,CA,Financials,Desmarais Family Residuary Trust,3,22,CA,TRUE
6334,IG Wealth Management,CA100+,Climate change,IQ6515217,Investors Group Inc.,CA,Financials,Desmarais Family Residuary Trust,3,22,CA,TRUE
3168,IG4 Capital,UNPRI,General,IQ318557379,IG4 Capital Investimentos Ltda.,BR,Financials,IG4 Capital Investimentos Ltda.,1,1,BR,TRUE
7703,IG4CAPITAL,Net Zero Asset Managers Initiative,Climate Change,IQ1685854360,IG4 Capital L.P.,US,0,IG4 Capital L.P.,1,1,,
3169,IGI Private Equity,UNPRI,General,IQ136683,Iniziativa Gestione Investimenti SGR SpA,IT,Financials,Iniziativa Gestione Investimenti SGR SpA,1,1,IT,TRUE
9176,IGM Financial,PCAF,Climate Change,IQ680568,IGM Financial Inc.,CA,Financials,Desmarais Family Residuary Trust,1,22,CA,TRUE
3170,IGNIA,UNPRI,General,IQ45792310,"IGNIA Partners, LLC",MX,Financials,"IGNIA Partners, LLC",1,1,MX,TRUE
3171,IK Partners,UNPRI,General,IQ21073,IK Partners,GB,Financials,IK Partners,2,2,GB,TRUE
8502,IK Partners,TNFD Forum,Climate Change,IQ21073,IK Partners,GB,Financials,IK Partners,2,2,,
9177,Ikano Bank AB,PCAF,Climate Change,IQ35537705,Ikano Bank AB (publ),SE,Financials,Ikano S.A.,1,1,SE,TRUE
3172,i-Kapital,UNPRI,General,IQ551338719,I-Kapital,FR,Financials,I-Kapital,1,1,FR,TRUE
3173,IKAV General Partner S.à r.l.,UNPRI,General,IQ259762120,Ikav General Partner S.à R.L.,LU,0,Ikav General Partner S.à R.L.,1,1,LU,TRUE
7157,IKB Deutsche Industriebank AG,Principles for Responsible Banking,General,IQ874730,IKB Deutsche Industriebank AG,DE,Financials,"LSF6 Europe Financial Holdings, L.P.",1,1,DE,TRUE
3174,IKC Capital,UNPRI,General,IQ550342647,IKC Capital AB,SE,0,Ikc Financial Group Ab,1,1,SE,TRUE
3175,Ilavska Vuillermoz Capital sarl,UNPRI,General,IQ699967829,Ilavska Vuillermoz Capital s.r.o.,LU,Financials,Ilavska Vuillermoz Capital s.r.o.,1,1,LU,TRUE
3176,ILG Capital GmbH,UNPRI,General,IQ710394544,Ilg Capital Gmbh,DE,0,Ilg Capital Gmbh,1,1,DE,TRUE
471,Illinois State Treasurer,Ceres Investor Network on Climate Risk and Sustainability,General,IQ106991545,Illinois State Treasurer,US,Industrials,Illinois State Treasurer,2,2,,
6565,Illinois State Treasurer's Office,CA100+,Climate change,,(Invalid Identifier),(Invalid Identifier),(Invalid Identifier),(Invalid Identifier),1,1,#N/A,#N/A
3177,Ilmarinen Mutual Pension Insurance Company,UNPRI,General,IQ4469414,Ilmarinen Mutual Pension Insurance Company,FI,Financials,Ilmarinen Mutual Pension Insurance Company,6,6,FI,TRUE
6335,Ilmarinen Mutual Pension Insurance Company,CA100+,Climate change,IQ4469414,Ilmarinen Mutual Pension Insurance Company,FI,Financials,Ilmarinen Mutual Pension Insurance Company,6,6,FI,TRUE
8503,Ilmarinen Mutual Pension Insurance Company,TNFD Forum,Climate Change,IQ4469414,Ilmarinen Mutual Pension Insurance Company,FI,Financials,Ilmarinen Mutual Pension Insurance Company,6,6,,
9890,Ilmarinen Mutual Pension Insurance Company,Paris Aligned Asset Owners,Climate Change,IQ4469414,Ilmarinen Mutual Pension Insurance Company,FI,Financials,Ilmarinen Mutual Pension Insurance Company,6,6,,
10750,Ilmarinen Mutual Pension Insurance Company,Montreal Carbon Pledge,,IQ4469414,Ilmarinen Mutual Pension Insurance Company,FI,Financials,Ilmarinen Mutual Pension Insurance Company,6,6,,
11144,Ilmarinen Mutual Pension Insurance Company,Institutional Investor Group on Climate Change,Climate,IQ4469414,Ilmarinen Mutual Pension Insurance Company,FI,Financials,Ilmarinen Mutual Pension Insurance Company,6,6,,
3178,ILS Capital Management,UNPRI,General,IQ216761735,Resolute Global Partners,BM,Financials,Resolute Global Partners,1,1,BM,TRUE
3179,ILX B.V.,UNPRI,General,IQ20345025,Ilex Medical Ltd,IL,Health Care,Ilex Medical Ltd,1,1,NL,FALSE
3180,iM GLOBAL PARTNER,UNPRI,General,IQ304124396,IM Global Partner SAS,FR,Financials,Eurazeo SE,1,3,FR,TRUE
3181,Imara Holdings Limited,UNPRI,General,IQ36807594,Imara Holdings Limited,BW,Financials,FWA Financial Limited,1,1,BW,TRUE
10272,IMC Pan Asia Alliance Group,Global Impact Investment Network,,IQ32387083,IMC Pan Asia Alliance Pte Ltd.,SG,Industrials,IMC Pan Asia Alliance Pte Ltd.,1,1,,
6566,IMCO,CA100+,Climate change,IQ20385213,IMCO Industries Ltd.,IL,Industrials,Josef Yakir Investments & Assets Ltd.,1,1,CA,FALSE
3182,IMM Private Equity,UNPRI,General,IQ61997286,"IMM Private Equity, Inc.",KR,Financials,"IMM Private Equity, Inc.",1,1,KR,TRUE
3183,IMMO,UNPRI,General,IQ112694605,Immobel SA,BE,Real Estate,Immobel SA,1,1,GB,FALSE
3184,Immobel Capital Partners,UNPRI,General,,(Invalid Identifier),(Invalid Identifier),(Invalid Identifier),(Invalid Identifier),1,1,GB,FALSE
3185,IMOCOM PARTNERS,UNPRI,General,IQ154098388,Imocom Partners,FR,Financials,Imocom Partners,1,1,FR,TRUE
3186,Impacq Capital Partners,UNPRI,General,IQ708004110,Impacq Capital Partners (M) Sdn Bhd,MY,0,Impacq Capital Partners (M) Sdn Bhd,1,1,MY,TRUE
3187,Impact Bridge Asset Management SGIIC,UNPRI,General,IQ710429844,Impact Bridge Asset Management SGIIC Sociedad Anonima,ES,0,Impact Bridge Asset Management SGIIC Sociedad Anonima,1,1,ES,TRUE
3188,IMPACT Community Capital,UNPRI,General,IQ108533337,IMPACT Community Capital LLC,US,Financials,IMPACT Community Capital LLC,2,2,US,TRUE
10273,IMPACT Community Capital,Global Impact Investment Network,,IQ108533337,IMPACT Community Capital LLC,US,Financials,IMPACT Community Capital LLC,2,2,,
3189,Impact Credit Solutions Pte Ltd,UNPRI,General,IQ694603679,Impact Credit Solutions Pte. Ltd.,SG,Financials,Impact Credit Solutions Pte. Ltd.,1,1,SG,TRUE
3190,Impact Cubed,UNPRI,General,IQ1680031602,Impact Cubed LLP,GB,Financials,Impact Cubed LLP,1,1,GB,TRUE
3191,Impact Delta,UNPRI,General,IQ1798036951,Impact Delta,US,0,Impact Delta,1,1,US,TRUE
3192,Impact Deposits,UNPRI,General,,(Invalid Identifier),(Invalid Identifier),(Invalid Identifier),(Invalid Identifier),1,1,US,FALSE
8504,Impact Institute,TNFD Forum,Climate Change,IQ681018598,Impact Institute,NL,0,Impact Institute,1,1,,
10274,Impact Investment Exchange (IIX),Global Impact Investment Network,,IQ685440576,Impact Investment Exchange Pte Ltd,SG,0,Impact Investment Exchange Pte Ltd,1,1,,
10275,IMPact SGR,Global Impact Investment Network,,IQ1772611465,Sefea Impact sgr,IT,0,Sefea Impact sgr,1,1,,
3193,Impactive Capital LP,UNPRI,General,IQ585442734,Impactive Capital LP,US,Financials,Impactive Capital LP,1,1,US,TRUE
8505,impak,TNFD Forum,Climate Change,IQ666207326,IMPAK,US,0,IMPAK,1,1,,
3194,Impax Asset Management,UNPRI,General,IQ3597558,Impax Asset Management Group plc,GB,Financials,Impax Asset Management Group plc,7,11,GB,TRUE
6052,Impax Asset Management,CA100+,Climate change,IQ3597558,Impax Asset Management Group plc,GB,Financials,Impax Asset Management Group plc,7,11,US,FALSE
6729,Impax Asset Management,FAIRR,General,IQ3597558,Impax Asset Management Group plc,GB,Financials,Impax Asset Management Group plc,7,11,GB,TRUE
7704,Impax Asset Management,Net Zero Asset Managers Initiative,Climate Change,IQ3597558,Impax Asset Management Group plc,GB,Financials,Impax Asset Management Group plc,7,11,,
8506,Impax Asset Management,TNFD Forum,Climate Change,IQ3597558,Impax Asset Management Group plc,GB,Financials,Impax Asset Management Group plc,7,11,,
10276,Impax Asset Management,Global Impact Investment Network,,IQ3597558,Impax Asset Management Group plc,GB,Financials,Impax Asset Management Group plc,7,11,,
11145,Impax Asset Management,Institutional Investor Group on Climate Change,Climate,IQ3597558,Impax Asset Management Group plc,GB,Financials,Impax Asset Management Group plc,7,11,,
10751,Impax Asset Management Limited,Montreal Carbon Pledge,,IQ12914244,Impax Asset Management Limited,GB,Financials,Impax Asset Management Group plc,1,11,,
472,Impax Asset Management LLC,Ceres Investor Network on Climate Risk and Sustainability,General,IQ846330,Impax Asset Management LLC,US,Financials,Impax Asset Management Group plc,3,11,,
3195,Imperial College London,UNPRI,General,IQ6177306,Imperial College,GB,Consumer Discretionary,Imperial College,1,1,GB,TRUE
3196,imug rating GmbH,UNPRI,General,,(Invalid Identifier),(Invalid Identifier),(Invalid Identifier),(Invalid Identifier),1,1,DE,FALSE
3197,IMX,UNPRI,General,IQ23899662,"International Money Express, Inc.",US,Information Technology,"International Money Express, Inc.",1,1,GB,FALSE
3198,Inarcassa,UNPRI,General,IQ32505830,Inarcassa,IT,Financials,Inarcassa,1,1,IT,TRUE
3199,Incentive AS,UNPRI,General,IQ247084995,"Incentive Technology Group, LLC",US,Information Technology,"ICF International, Inc.",1,1,NO,FALSE
3200,Include Ventures,UNPRI,General,,(Invalid Identifier),(Invalid Identifier),(Invalid Identifier),(Invalid Identifier),1,1,US,FALSE
3201,Inclusion Japan Inc.,UNPRI,General,IQ311226948,"Inclusion Japan,Inc.",JP,Financials,"Inclusion Japan,Inc.",1,1,JP,TRUE
8015,Incofin Investment Management CVA,Finance for Biodiversity Pledge,Biodiversity,,(Invalid Identifier),(Invalid Identifier),(Invalid Identifier),(Invalid Identifier),1,1,BE,
10277,Incofin Investment Management*,Global Impact Investment Network,,IQ47397943,Incofin Investment Management,BE,Financials,Incofin Investment Management,1,1,,
33,Income Partners,Asia Investor Group on Climate Change,Climate,IQ244566043,Income Partners Asset Management (HK) Limited,HK,Financials,Income Partners Group Limited,1,1,,
3202,Income Partners Asset Management,UNPRI,General,IQ140623859,Income Partners Asset Management Ltd,US,0,Income Partners Asset Management Ltd,1,1,HK,FALSE
3203,Income Research & Management,UNPRI,General,IQ5303287,Income Research & Management,US,Financials,Income Research & Management,1,1,US,TRUE
3204,Incus Capital,UNPRI,General,IQ302283482,Incus Capital Advisors,ES,Financials,Incus Capital Advisors,1,1,ES,TRUE
3205,Indecap,UNPRI,General,IQ47734924,"Indecap AB, Asset Management Arm",SE,Financials,Indecap Holding AB,1,1,SE,TRUE
3206,INDEFI,UNPRI,General,IQ714243864,Indefi,FR,Industrials,Indefi,1,1,FR,TRUE
3207,Indép'AM,UNPRI,General,IQ167895750,SA INDEP’AM,FR,Financials,Garance Mutuelle,2,2,FR,TRUE
6336,Indép'AM,CA100+,Climate change,IQ167895750,SA INDEP’AM,FR,Financials,Garance Mutuelle,2,2,FR,TRUE
3208,Indépendance & Expansion AM,UNPRI,General,IQ717688775,Indépendance & Expansion AM,LU,Financials,Indépendance & Expansion AM,1,1,FR,FALSE
3209,Independencia AGF,UNPRI,General,,(Invalid Identifier),(Invalid Identifier),(Invalid Identifier),(Invalid Identifier),1,1,CL,FALSE
6850,Independent Franchise Partners,FAIRR,General,IQ59749473,"Independent Franchise Partners, LLP",GB,Financials,"Independent Franchise Partners, LLP",3,3,GB,TRUE
3210,"Independent Franchise Partners, LLP",UNPRI,General,IQ59749473,"Independent Franchise Partners, LLP",GB,Financials,"Independent Franchise Partners, LLP",3,3,GB,TRUE
7705,"Independent Franchise Partners, LLP",Net Zero Asset Managers Initiative,Climate Change,IQ59749473,"Independent Franchise Partners, LLP",GB,Financials,"Independent Franchise Partners, LLP",3,3,,
3211,Index People,UNPRI,General,IQ264127218,Index People,NL,Financials,Index People,1,1,NL,TRUE
3212,IndexHelsinki Osakeyhtiö,UNPRI,General,IQ540841230,Indexhelsinki Osakeyhtiö,FI,0,Indexhelsinki Osakeyhtiö,1,1,FI,TRUE
3213,IndexIQ Advisors LLC,UNPRI,General,IQ37135428,IndexIQ Advisors LLC,US,Financials,New York Life Insurance Company,1,13,US,TRUE
365,Indico Capital Partners,Sustainable Blue Finance,Biodiversity,IQ594067434,"Indico Capital Partners - Sociedade de Capital de Risco, SA",PT,Financials,"Indico Capital Partners - Sociedade de Capital de Risco, SA",2,2,,
3214,INDICO CAPITAL PARTNERS,UNPRI,General,IQ594067434,"Indico Capital Partners - Sociedade de Capital de Risco, SA",PT,Financials,"Indico Capital Partners - Sociedade de Capital de Risco, SA",2,2,PT,TRUE
6337,Indie Capital,CA100+,Climate change,IQ241655140,Indie Capital Investimentos Ltda,BR,Financials,Indie Capital Investimentos Ltda,2,2,BR,TRUE
3215,INDIE CAPITAL INVESTIMENTOS,UNPRI,General,IQ583320619,Indie Capital Investimentos Ltda,BR,0,Indie Capital Investimentos Ltda,2,2,BR,TRUE
3216,Indigo Capital France,UNPRI,General,IQ249925183,Indigo Capital SAS,FR,Financials,Indigo Capital SAS,1,1,FR,TRUE
8507,Inditex,TNFD Forum,Climate Change,IQ4392354,"Industria de Diseño Textil, S.A.",ES,Consumer Discretionary,"Industria de Diseño Textil, S.A.",1,1,,
8508,Indorama Ventures,TNFD Forum,Climate Change,IQ40421598,Indorama Ventures Public Company Limited,TH,Materials,Canopus International Ltd.,1,1,,
3217,IndoSpace Capital Asia Pte. Ltd.,UNPRI,General,IQ654693507,Indospace Capital Asia Pte. Ltd.,SG,0,Indospace Capital Asia Pte. Ltd.,1,1,IN,FALSE
3218,INDUS Environmental Services Pvt. Ltd.,UNPRI,General,,(Invalid Identifier),(Invalid Identifier),(Invalid Identifier),(Invalid Identifier),1,1,IN,FALSE
7158,Industrial and Commercial Bank of China Limited,Principles for Responsible Banking,General,IQ23734930,Industrial and Commercial Bank of China Limited,CN,Financials,Industrial and Commercial Bank of China Limited,1,2,CN,TRUE
366,Industrial Bank Co. Ltd,Sustainable Blue Finance,Biodiversity,IQ5467140,Industrial Bank of Korea,KR,Financials,Industrial Bank of Korea,7,7,,
7159,Industrial Bank Co. Ltd,Principles for Responsible Banking,General,IQ5467140,Industrial Bank of Korea,KR,Financials,Industrial Bank of Korea,7,7,CN,FALSE
10926,"Industrial Bank Co., Ltd",Equator Principles,,IQ5467140,Industrial Bank of Korea,KR,Financials,Industrial Bank of Korea,7,7,CN,FALSE
9178,Industrial Bank of Korea,PCAF,Climate Change,IQ5467140,Industrial Bank of Korea,KR,Financials,Industrial Bank of Korea,7,7,QA,FALSE
10927,Industrial Bank of Korea,Equator Principles,,IQ5467140,Industrial Bank of Korea,KR,Financials,Industrial Bank of Korea,7,7,GS,FALSE
7160,Industrial Bank of Korea (IBK),Principles for Responsible Banking,General,KOSE:A024110,Industrial Bank of Korea,KR,Financials,Industrial Bank of Korea,7,7,GS,FALSE
7366,Industrial Bank of Korea (IBK),Net-Zero Banking Alliance,Climate change,KOSE:A024110,Industrial Bank of Korea,KR,Financials,Industrial Bank of Korea,7,7,GS,FALSE
3219,Industriens Pension,UNPRI,General,IQ5521054,Industriens Pensionsforsikring A/S,DK,Financials,IndustriPension Holding A/S,4,4,DK,TRUE
6338,Industriens Pension,CA100+,Climate change,IQ5521054,Industriens Pensionsforsikring A/S,DK,Financials,IndustriPension Holding A/S,4,4,DK,TRUE
7902,Industriens Pension,Asset Owner Alliance,Asset Owner Alliance,IQ5521054,Industriens Pensionsforsikring A/S,DK,Financials,IndustriPension Holding A/S,4,4,DK,TRUE
11146,Industriens Pension,Institutional Investor Group on Climate Change,Climate,IQ5521054,Industriens Pensionsforsikring A/S,DK,Financials,IndustriPension Holding A/S,4,4,,
3220,Industry Ventures,UNPRI,General,IQ121731,"Industry Ventures, L.L.C.",US,Financials,"Industry Ventures, L.L.C.",1,1,US,TRUE
3221,Infinity Asset Management,UNPRI,General,IQ36477582,Infinity Asset Management,GB,Financials,"Copperwood Financial, Inc.",1,1,AU,FALSE
3222,Infinity Recycling B.V.,UNPRI,General,IQ708654194,Infinity Recycling B.V.,NL,Financials,Infinity Recycling B.V.,1,1,NL,TRUE
3223,Inflexion Private Equity Partners LLP,UNPRI,General,IQ110045,Inflexion Private Equity Partners LLP,GB,Financials,Inflexion Private Equity Partners LLP,1,1,GB,TRUE
3224,Infra4Be Management,UNPRI,General,IQ684498581,Infra4Be Management Sa,BE,Industrials,Infra4Be Management Sa,1,1,BE,TRUE
3225,InfraCredit,UNPRI,General,IQ426805132,Infrastructure Credit Guarantee Company Limited,NG,Financials,Infrastructure Credit Guarantee Company Limited,1,1,NG,TRUE
3226,Inframco,UNPRI,General,,(Invalid Identifier),(Invalid Identifier),(Invalid Identifier),(Invalid Identifier),1,1,CO,FALSE
3227,Infranode,UNPRI,General,IQ274086420,Infranode,SE,Financials,Andersson Real Estate Investment Management,1,1,SE,TRUE
630,Infraprev,Natural Capital Declaration (NCFI),Biodiversity,IQ111628489,Instituto Infraero de Seguridade Social,BR,Financials,Instituto Infraero de Seguridade Social,2,2,,
3228,Infraprev,UNPRI,General,IQ111628489,Instituto Infraero de Seguridade Social,BR,Financials,Instituto Infraero de Seguridade Social,2,2,BR,TRUE
7706,InfraRed Capital Partners,Net Zero Asset Managers Initiative,Climate Change,IQ28605272,InfraRed Capital Partners,GB,Financials,Sun Life Financial Inc.,2,19,,
8509,InfraRed Capital Partners,TNFD Forum,Climate Change,IQ28605272,InfraRed Capital Partners,GB,Financials,Sun Life Financial Inc.,2,19,,
3229,InfraRed Capital Partners Limited,UNPRI,General,IQ35923338,Infrared Capital Partners Limited,GB,Financials,Sun Life Financial Inc.,1,19,GB,TRUE
3230,Infrastructure Capital Group,UNPRI,General,IQ34049342,Infrastructure Capital Group Ltd,AU,Financials,Foresight Group Holdings Limited,1,5,AU,TRUE
3231,INFRAVIA CAPITAL PARTNERS,UNPRI,General,IQ73981346,InfraVia Capital Partners,FR,Financials,InfraVia Capital Partners,1,1,FR,TRUE
3232,Infusive Asset Management Inc,UNPRI,General,IQ422119880,Infusive Asset Management Inc.,US,Financials,AREA B,1,1,US,TRUE
7161,ING,Principles for Responsible Banking,General,ENXTAM:INGA,ING Groep N.V.,NL,Financials,ING Groep N.V.,4,5,NL,TRUE
7367,ING,Net-Zero Banking Alliance,Climate change,ENXTAM:INGA,ING Groep N.V.,NL,Financials,ING Groep N.V.,4,5,NL,TRUE
8510,ING,TNFD Forum,Climate Change,ENXTAM:INGA,ING Groep N.V.,NL,Financials,ING Groep N.V.,4,5,,
10928,ING Bank N.V.,Equator Principles,,IQ919997,ING Bank N.V.,NL,Financials,ING Groep N.V.,1,5,NL,TRUE
3233,ING Groep N.V.,UNPRI,General,IQ383462,ING Groep N.V.,NL,Financials,ING Groep N.V.,4,5,NL,TRUE
473,Inherent Group,Ceres Investor Network on Climate Risk and Sustainability,General,IQ327815070,"Inherent Group, LLC",US,Financials,"Inherent Group, LLC",1,1,,
3234,"Inherent Group, LP",UNPRI,General,IQ552058574,"Inherent Group, LP",US,Financials,"Inherent Group, LP",2,2,US,TRUE
7707,"Inherent Group, LP",Net Zero Asset Managers Initiative,Climate Change,IQ552058574,"Inherent Group, LP",US,Financials,"Inherent Group, LP",2,2,,
10062,INIGO,ClimateWise Principles,,IQ561470640,Inigo Limited,GB,Financials,Inigo Limited,1,1,,
3235,INITIATIVE & FINANCE GESTION,UNPRI,General,IQ138891055,Initiative & Finance,FR,Financials,the group MOLY,1,1,FR,TRUE
3236,Initiative Ireland,UNPRI,General,IQ611416657,Initiative Financial Services Limited,IE,Financials,Initiative Financial Services Limited,1,1,IE,TRUE
3237,Innocap,UNPRI,General,IQ29520948,InnoCap,EE,0,InnoCap,1,1,CA,FALSE
8511,"Innoqua, inc.",TNFD Forum,Climate Change,IQ313532966,InnoQuant Strategic Analytics S.L.,ES,Information Technology,InnoQuant Strategic Analytics S.L.,1,1,,
3238,Innova Asset Management Pty Ltd,UNPRI,General,IQ208393783,Innova Asset Management Pty Ltd,AU,Financials,Innova Asset Management Pty Ltd,1,1,AU,TRUE
3239,Innova Capital,UNPRI,General,IQ105784,Innova Capital Sp. z o.o.,PL,Financials,Innova Capital Sp. z o.o.,1,1,JE,FALSE
3240,InnovaFonds,UNPRI,General,IQ51592939,InnovaFonds SAS,FR,Financials,InnovaFonds SAS,1,1,FR,TRUE
7162,Innovation Credit Union,Principles for Responsible Banking,General,IQ4595208,Innovation Credit Union Limited,CA,Financials,Innovation Credit Union Limited,1,1,CA,TRUE
3241,Innovation Industries,UNPRI,General,IQ100472124,Innovation Industries,US,Consumer Discretionary,Innovation Industries,1,1,NL,FALSE
3242,Innovatus Capital Partners,UNPRI,General,IQ319356472,"Innovatus Capital Partners, LLC",US,Financials,"Innovatus Capital Partners, LLC",1,1,US,TRUE
10278,Innpact S.A.,Global Impact Investment Network,,IQ700801616,Innpact Fund Management SA,LU,0,Innpact Fund Management SA,1,1,,
8512,InnSure Corporation,TNFD Forum,Climate Change,,(Invalid Identifier),(Invalid Identifier),(Invalid Identifier),(Invalid Identifier),1,1,,
3243,Innventure LLC,UNPRI,General,IQ243788771,Innventure Limited,GB,Consumer Discretionary,Innventure Limited,1,1,US,FALSE
3244,INOCAP Gestion,UNPRI,General,IQ51156705,INOCAP Gestion,FR,Financials,INOCAP Gestion,1,1,FR,TRUE
3245,INOKS Capital,UNPRI,General,IQ109235391,INOKS Capital,CH,Financials,INOKS Capital,3,3,CH,TRUE
7708,INOKS Capital,Net Zero Asset Managers Initiative,Climate Change,IQ109235391,INOKS Capital,CH,Financials,INOKS Capital,3,3,,
10279,INOKS Capital,Global Impact Investment Network,,IQ109235391,INOKS Capital,CH,Financials,INOKS Capital,3,3,,
3246,Inovar Previdência,UNPRI,General,,(Invalid Identifier),(Invalid Identifier),(Invalid Identifier),(Invalid Identifier),1,1,BR,FALSE
3247,INP Holding AG,UNPRI,General,IQ130997989,INP Holding AG,DE,Financials,INP Holding AG,1,1,DE,TRUE
8513,INPEX CORPORATION,TNFD Forum,Climate Change,IQ6441007,Inpex Corporation,JP,Energy,Inpex Corporation,1,1,,
3248,Inrate,UNPRI,General,IQ78855564,INrate AG,CH,Industrials,INrate AG,1,1,CH,TRUE
3249,Insec Equity Partners SGR S.p.A.,UNPRI,General,IQ678243412,"Insec Equity Partners Societa Di Gestione Del Risparmio S.P.A. Ovvero, In Forma",IT,Financials,"Insec Equity Partners Societa Di Gestione Del Risparmio S.P.A. Ovvero, In Forma",1,1,IT,TRUE
3250,Inside Capital Partners Limited,UNPRI,General,IQ547090964,Inside Capital Partners Ltd,MU,Financials,Inside Capital Partners Ltd,1,1,MU,TRUE
474,Insight Investment,Ceres Investor Network on Climate Risk and Sustainability,General,IQ254834336,Insight Investment,US,Real Estate,Insight Investment,6,6,,
3251,Insight Investment,UNPRI,General,IQ254834336,Insight Investment,US,Real Estate,Insight Investment,6,6,GB,FALSE
6101,Insight Investment,CA100+,Climate change,IQ254834336,Insight Investment,US,Real Estate,Insight Investment,6,6,GB,FALSE
7709,Insight Investment,Net Zero Asset Managers Initiative,Climate Change,IQ254834336,Insight Investment,US,Real Estate,Insight Investment,6,6,,
8514,Insight Investment,TNFD Forum,Climate Change,IQ254834336,Insight Investment,US,Real Estate,Insight Investment,6,6,,
11147,Insight Investment,Institutional Investor Group on Climate Change,Climate,IQ254834336,Insight Investment,US,Real Estate,Insight Investment,6,6,,
9179,Insight Investment Management Limited,PCAF,Climate Change,IQ3759202,Insight Investment Management Limited,GB,Financials,The Bank of New York Mellon Corporation,1,12,GB,TRUE
3252,Insignia Assets Management,UNPRI,General,,(Invalid Identifier),(Invalid Identifier),(Invalid Identifier),(Invalid Identifier),1,1,CL,FALSE
3253,InsingerGilissen Asset Management N.V.,UNPRI,General,IQ24548467,InsingerGilissen Asset Management N.V,NL,Financials,Pioneer Holding S.A.,1,3,NL,TRUE
10280,Insitor Partners Pte. Ltd.,Global Impact Investment Network,,IQ1772784711,Insitor Partners Pte. Ltd.,SG,Financials,Insitor Partners Pte. Ltd.,1,1,,
3254,Inspiration Capital Partners (Provisional Signatory),UNPRI,General,IQ648684488,Inspiration Capital Partners,HK,Financials,Inspiration Capital Partners,1,1,HK,TRUE
3255,Inspired ESG,UNPRI,General,,(Invalid Identifier),(Invalid Identifier),(Invalid Identifier),(Invalid Identifier),1,1,GB,FALSE
3256,INSPIRED EVOLUTION INVESTMENT MANAGEMENT PTY LTD (IEIM),UNPRI,General,IQ49330465,Inspired Evolution Investment Management,ZA,Financials,Inspired Evolution Investment Management,1,1,ZA,TRUE
3257,Instar Asset Management Inc.,UNPRI,General,IQ717057894,(Invalid Identifier),(Invalid Identifier),(Invalid Identifier),(Invalid Identifier),1,1,CA,FALSE
3258,Insti7,UNPRI,General,IQ607081023,insti7,FR,0,insti7,1,1,FR,TRUE
3259,"Institut Català De Finances Capital, SGEIC, S.A.U.",UNPRI,General,,(Invalid Identifier),(Invalid Identifier),(Invalid Identifier),(Invalid Identifier),1,1,ES,FALSE
8515,Institute for Global Environmental Strategy (IGES),TNFD Forum,Climate Change,,(Invalid Identifier),(Invalid Identifier),(Invalid Identifier),(Invalid Identifier),1,1,,
8516,Institute of Chartered Accountants in England and Wales (ICAEW),TNFD Forum,Climate Change,,(Invalid Identifier),(Invalid Identifier),(Invalid Identifier),(Invalid Identifier),1,1,,
8517,Institute of Environmental Management and Assessment IEMA,TNFD Forum,Climate Change,,(Invalid Identifier),(Invalid Identifier),(Invalid Identifier),(Invalid Identifier),1,1,,
8518,Institute of International Finance,TNFD Forum,Climate Change,IQ6809535,"Institute of International Finance, Inc.",US,Industrials,"Institute of International Finance, Inc.",1,1,,
3260,Institutional Investment Group,UNPRI,General,IQ647880838,Institutional Investment Group Gmbh,DE,Financials,Institutional Investment Group Gmbh,1,1,DE,TRUE
3261,Institutional Investor Advisory Services India Limited (IiAS),UNPRI,General,IQ271745391,Institutional Investor Advisory Services India Limited,IN,Industrials,Institutional Investor Advisory Services India Limited,1,1,IN,TRUE
3262,Institutional Mortgage Capital,UNPRI,General,,(Invalid Identifier),(Invalid Identifier),(Invalid Identifier),(Invalid Identifier),1,1,CA,FALSE
